brew_id,potion_sku,shop_id,cauldron_id,brewed_at,batch_size,brew_duration_minutes,quality_check,brewer_name
BRW-00239,POT-0092,SHP-07,CDR-13,2025-08-20T11:26:27Z,13,87,pass,Fenwick Barrowmere
BRW-00240,POT-0008,SHP-12,CDR-19,2025-10-20T06:12:19Z,21,99,Pass,Gideon Gorsebush
BRW-00241,POT-0026,SHP-02,CDR-39,2026-03-17 06:46:03,12,136,pass,Isolde Duskwater
BRW-00242,POT-0040,SHP-13,CDR-37,2024-08-24T11:43:21Z,10,32,pass,Umbra Barrowmere
BRW-00243,POT-0043,SHP-06,CDR-39,2026-02-22 08:51:11,39,15,pass,Gideon Brightmantle
BRW-00244,POT-0103,SHP-07,CDR-27,2025-01-20T05:14:10Z,39,120,pass,Dorian Saltmarsh
BRW-00245,POT-0024,SHP-10,CDR-12,2026-03-17T09:09:49Z,39,121,pass,Elowen Gorsebush
BRW-00246,POT-0109,SHP-13,CDR-37,2025-01-18T09:26:05Z,28,113,pass,Peregrine Zellandine
BRW-00247,POT-0033,SHP-03,CDR-22,2025-08-14T05:45:47Z,17,99,fail,Caspian Brightmantle
BRW-00248,POT-0101,SHP-09,CDR-37,2024-09-17 07:23:57,56,153,pass,Caspian Wandwright
BRW-00249,POT-0116,SHP-11,CDR-07,2024-09-13 06:20:23,26,103,Pass,Nimbus Thistledown
BRW-00250,POT-0036,SHP-01,CDR-16,2025-02-21T05:50:47Z,51,69,fail,Gideon Stormbottle
BRW-00251,POT-0079,SHP-13,CDR-18,2025-01-16 10:03:18,49,70,Pass,Fenwick Barrowmere
BRW-00252,POT-0068,SHP-03,CDR-36,2024-09-14T06:46:38Z,51,97,pass,Gideon Brightmantle
BRW-00253,POT-0087,SHP-09,CDR-02,2026-04-29T07:40:36Z,56,71,Pass,Umbra Barrowmere
BRW-00254,POT-0046,SHP-03,CDR-16,2026-02-21 08:47:31,60,46,fail,Umbra Barrowmere
BRW-00255,POT-0042,SHP-13,CDR-29,2024-07-24T07:57:36Z,51,88,pass,Fenwick Barrowmere
BRW-00256,POT-0090,SHP-09,CDR-18,2024-06-15T08:12:32Z,26,91,pass,Quilla Copperkettle
BRW-00257,POT-0019,SHP-03,CDR-09,2025-03-10T05:18:42Z,56,93,pass,Quilla Jackdaw
BRW-00258,POT-0076,SHP-07,CDR-38,2025-08-17 07:47:52,32,31,pass,Quilla Copperkettle
BRW-00259,POT-0082,SHP-04,CDR-19,2025-08-22 09:28:33,46,15,PASS,Isolde Hazelrigg
BRW-00260,POT-0040,SHP-06,CDR-35,2025-02-14T07:04:24Z,15,25,pass,Caspian Brightmantle
BRW-00261,POT-0044,SHP-11,CDR-15,2024-06-11T07:57:43Z,14,47,pass,Caspian Wandwright
BRW-00262,POT-0005,SHP-01,CDR-03,2026-06-24T06:29:41Z,52,,pass,Isolde Frostpetal
BRW-00263,POT-0008,SHP-13,CDR-39,2025-10-10T10:44:34Z,39,51,pass,Maribel Glimmerstone
BRW-00264,POT-0067,SHP-12,CDR-05,2024-10-30 05:19:07,29,42,Pass,Caspian Brightmantle
BRW-00265,POT-0085,SHP-11,CDR-34,2024-11-15 08:18:45,52,122,pass,Quilla Copperkettle
BRW-00266,POT-0034,SHP-10,CDR-01,2025-03-20T11:52:22Z,59,91,pass,Belladonna Emberwhisk
BRW-00267,POT-0036,SHP-08,CDR-34,2024-07-21 09:32:58,52,100,pass,Caspian Wandwright
BRW-00268,POT-0103,SHP-04,CDR-34,2025-03-12T10:06:30Z,34,95,pass,Fenwick Barrowmere
BRW-00269,POT-0017,SHP-05,CDR-26,2025-12-26 09:57:52,53,144,Pass,Belladonna Emberwhisk
BRW-00270,POT-0068,SHP-15,CDR-38,2024-11-11 05:45:31,12,65,FAIL,Gideon Stormbottle
BRW-00271,POT-0115,SHP-13,CDR-12,2024-10-22T09:06:01Z,13,127,pass,Isolde Frostpetal
BRW-00272,POT-0054,SHP-09,CDR-29,2026-03-25T06:14:32Z,37,45,pass,Elowen Gorsebush
BRW-00273,POT-0016,SHP-04,CDR-08,2026-05-02 08:58:55,21,142,pass,Belladonna Emberwhisk
BRW-00274,POT-0018,SHP-06,CDR-04,2026-06-26T06:59:41Z,26,62,pass,Elowen Gorsebush
BRW-00275,POT-0011,SHP-05,CDR-33,2025-09-22 10:47:44,37,126,pass,Isolde Duskwater
BRW-00276,POT-0104,SHP-10,CDR-01,2024-06-18 10:24:06,35,175,pass,Maribel Glimmerstone
BRW-00277,POT-0118,SHP-12,CDR-05,2026-06-20 06:25:46,51,59,pass,Juniper Ashgrove
BRW-00278,POT-0106,SHP-13,CDR-07,2026-05-06 08:15:39,50,86,pass,Elowen Gorsebush
BRW-00279,POT-0011,SHP-07,CDR-32,2024-06-08T06:31:37Z,34,,pass,Grizelda Mistlethorn
BRW-00280,POT-0017,SHP-09,CDR-13,2025-03-15T10:13:31Z,37,147,Fail,Nimbus Thistledown
BRW-00281,POT-0043,SHP-04,CDR-24,2025-02-25T05:16:50Z,35,34,pass,Maribel Glimmerstone
BRW-00282,POT-0084,SHP-12,CDR-35,2025-01-31T05:33:58Z,19,104,pass,Corvin Netherfield
BRW-00283,POT-0116,SHP-14,CDR-37,2025-04-21 09:29:45,49,86,pass,Gideon Hollowbranch
BRW-00284,POT-0079,SHP-09,CDR-25,2024-08-05 05:04:12,14,60,pass,Caspian Wandwright
BRW-00285,POT-0104,SHP-12,CDR-01,2024-10-14 05:09:22,13,150,pass,Maribel Glimmerstone
BRW-00286,POT-0113,SHP-15,CDR-06,2025-05-16T07:10:25Z,31,101,fail,Vesper Brightmantle
BRW-00287,POT-0074,SHP-15,CDR-23,2026-05-23 10:51:27,51,84,pass,Seraphine Mistlethorn
BRW-00288,POT-0010,SHP-01,CDR-06,2026-02-05T08:49:06Z,43,134,Pass,Nimbus Thistledown
BRW-00289,POT-0052,SHP-15,CDR-33,2025-09-09T07:16:18Z,31,109,pass,Caspian Wandwright
BRW-00290,POT-0051,SHP-01,CDR-35,2025-01-28T10:47:17Z,51,68,pass,Isolde Frostpetal
BRW-00291,POT-0102,SHP-12,CDR-32,2025-06-16 06:21:30,40,59,PASS,Gideon Stormbottle
BRW-00292,POT-0067,SHP-05,CDR-14,2024-06-24 09:37:42,31,64,PASS,Nimbus Thistledown
BRW-00293,POT-0018,SHP-15,CDR-10,2025-08-04T06:33:18Z,35,38,Pass,Quilla Jackdaw
BRW-00294,POT-0043,SHP-05,CDR-29,2024-09-13 10:06:36,43,,Pass,Thaddeus Owlsworth
BRW-00295,POT-0051,SHP-12,CDR-06,2024-12-21 11:40:47,60,33,pass,Umbra Barrowmere
BRW-00296,POT-0098,SHP-13,CDR-15,2026-04-15T09:43:55Z,57,88,pass,Seraphine Mistlethorn
BRW-00297,POT-0042,SHP-04,CDR-18,2025-04-11T10:44:27Z,60,117,pass,Gideon Brightmantle
BRW-00298,POT-0100,SHP-04,CDR-07,2025-04-12T08:58:23Z,41,68,pass,Caspian Brightmantle
BRW-00299,POT-0065,SHP-09,CDR-33,2024-06-25T10:43:02Z,29,40,pass,Isolde Duskwater
BRW-00300,POT-0073,SHP-08,CDR-21,2025-11-19T05:58:06Z,30,53,pass,Gideon Brightmantle
BRW-00301,POT-0052,SHP-05,CDR-06,2025-09-08 08:01:59,27,105,Pass,Caspian Brightmantle
BRW-00302,POT-0105,SHP-11,CDR-19,2025-07-01 08:48:44,38,145,Pass,Umbra Barrowmere
BRW-00303,POT-0043,SHP-14,CDR-38,2025-10-24 07:07:48,10,51,pass,Isolde Duskwater
BRW-00304,POT-0029,SHP-05,CDR-10,2024-06-18 07:49:42,50,90,pass,Nimbus Thistledown
BRW-00305,POT-0095,SHP-06,CDR-03,2025-08-18 10:20:59,58,149,pass,Belladonna Emberwhisk
BRW-00306,POT-0079,SHP-02,CDR-01,2025-08-08T08:34:52Z,28,66,Pass,Juniper Ashgrove
BRW-00307,POT-0018,SHP-04,CDR-04,2026-02-12 08:07:15,34,79,pass,Morwenna Netherfield
BRW-00308,POT-0034,SHP-12,CDR-26,2025-03-19 08:02:39,42,125,Pass,Ignatius Ravenscroft
BRW-00309,POT-0038,SHP-13,CDR-28,2025-09-28T11:54:02Z,48,50,pass,Gideon Hollowbranch
BRW-00310,POT-0030,SHP-07,CDR-39,2025-09-12 09:28:26,30,76,pass,Morwenna Netherfield
BRW-00311,POT-0087,SHP-01,CDR-11,2026-01-16 05:40:14,27,22,pass,Thaddeus Owlsworth
BRW-00312,POT-0108,SHP-02,CDR-39,2025-11-25 09:27:38,29,57,pass,Caspian Brightmantle
BRW-00313,POT-0087,SHP-01,CDR-31,2026-01-30 05:14:35,35,61,pass,Morwenna Netherfield
BRW-00314,POT-0096,SHP-10,CDR-14,2025-11-14T11:34:35Z,29,130,pass,Caspian Brightmantle
BRW-00315,POT-0044,SHP-09,CDR-17,2025-10-27T09:27:12Z,55,91,pass,Gideon Hollowbranch
BRW-00316,POT-0110,SHP-03,CDR-11,2025-04-27T08:07:46Z,34,151,PASS,Caspian Wandwright
BRW-00317,POT-0060,SHP-15,CDR-15,2026-03-17 09:23:36,47,192,PASS,Belladonna Emberwhisk
BRW-00318,POT-0100,SHP-05,CDR-15,2025-03-17 08:23:07,23,65,Pass,Grizelda Mistlethorn
BRW-00319,POT-0116,SHP-01,CDR-25,2025-09-22 06:03:54,51,,Pass,Fenwick Barrowmere
BRW-00320,POT-0094,SHP-14,CDR-23,2025-12-06 08:17:31,40,110,pass,Morwenna Netherfield
BRW-00321,POT-0101,SHP-01,CDR-18,2026-02-24 08:26:36,37,148,pass,Gideon Hollowbranch
BRW-00322,POT-0033,SHP-09,CDR-29,2025-07-06T07:54:18Z,57,55,PASS,Caspian Wandwright
BRW-00323,POT-0042,SHP-09,CDR-21,2025-08-19 09:51:29,17,105,pass,Morwenna Netherfield
BRW-00324,POT-0006,SHP-15,CDR-39,2026-04-01 10:46:28,32,101,pass,Quilla Copperkettle
BRW-00325,POT-0079,SHP-08,CDR-17,2024-11-01T11:00:55Z,38,73,pass,Grizelda Mistlethorn
BRW-00326,POT-0101,SHP-05,CDR-09,2026-05-14 08:21:06,37,131,PASS,Isolde Frostpetal
BRW-00327,POT-0105,SHP-01,CDR-34,2024-05-02 10:20:22,29,145,pass,Thaddeus Ravenscroft
BRW-00328,POT-0095,SHP-06,CDR-20,2026-03-07 07:41:44,52,147,pass,Dorian Saltmarsh
BRW-00329,POT-0031,SHP-08,CDR-22,2026-01-30T05:58:28Z,25,15,fail,Grizelda Mistlethorn
BRW-00330,POT-0036,SHP-09,CDR-14,2025-07-03T08:13:54Z,13,115,Pass,Morwenna Netherfield
BRW-00331,POT-0114,SHP-14,CDR-21,2025-11-01 06:39:54,45,78,pass,Juniper Ashgrove
BRW-00332,POT-0055,SHP-09,CDR-17,2026-04-18T10:33:10Z,41,116,pass,Caspian Wandwright
BRW-00333,POT-0093,SHP-04,CDR-09,2025-08-17T07:16:08Z,53,127,Pass,Belladonna Mistlethorn
BRW-00334,POT-0055,SHP-05,CDR-06,2025-10-16 09:05:11,46,124,pass,Morwenna Netherfield
BRW-00335,POT-0099,SHP-13,CDR-09,2026-05-05T10:49:40Z,55,133,pass,Thaddeus Ravenscroft
BRW-00336,POT-0107,SHP-14,CDR-38,2026-04-12T06:50:31Z,29,78,Pass,Belladonna Emberwhisk
BRW-00337,POT-0102,SHP-14,CDR-36,2026-05-18 08:08:49,32,83,pass,Rowan Hazelrigg
BRW-00338,POT-0003,SHP-09,CDR-36,2025-10-04 08:12:28,21,32,Pass,Gideon Stormbottle
BRW-00339,POT-0088,SHP-03,CDR-25,2025-05-08T09:17:33Z,42,104,fail,Thaddeus Ravenscroft
BRW-00340,POT-0100,SHP-05,CDR-15,2026-03-17T06:17:01Z,41,107,Pass,Ignatius Ravenscroft
BRW-00341,POT-0102,SHP-11,CDR-28,2025-01-23T05:36:52Z,21,62,fail,Dorian Saltmarsh
BRW-00342,POT-0101,SHP-14,CDR-26,2025-04-27T05:55:07Z,59,164,Pass,Thaddeus Ravenscroft
BRW-00343,POT-0065,SHP-04,CDR-25,2025-11-28T05:08:50Z,37,49,fail,Quilla Jackdaw
BRW-00344,POT-0087,SHP-05,CDR-12,2026-02-11T05:11:06Z,13,48,pass,Gideon Hollowbranch
BRW-00345,POT-0055,SHP-04,CDR-21,2026-03-09T11:47:46Z,34,93,Pass,Juniper Ashgrove
BRW-00346,POT-0047,SHP-06,CDR-40,2025-10-23 10:53:08,55,98,pass,Maribel Glimmerstone
BRW-00347,POT-0109,SHP-12,CDR-10,2025-06-19 10:11:12,18,89,Pass,Isolde Duskwater
BRW-00348,POT-0007,SHP-09,CDR-23,2025-10-18 06:37:37,26,182,pass,Gideon Brightmantle
BRW-00349,POT-0118,SHP-05,CDR-23,2026-06-28 05:24:17,33,74,pass,Corvin Netherfield
BRW-00350,POT-0091,SHP-02,CDR-26,2026-01-18T06:44:26Z,38,40,Pass,Isolde Hazelrigg
BRW-00351,POT-0098,SHP-07,CDR-19,2025-09-07T06:18:24Z,21,118,Pass,Grizelda Mistlethorn
BRW-00352,POT-0031,SHP-09,CDR-38,2026-02-15 09:29:17,60,45,pass,Quilla Copperkettle
BRW-00353,POT-0019,SHP-12,CDR-24,2026-03-24 09:30:28,16,99,pass,Seraphine Mistlethorn
BRW-00354,POT-0010,SHP-05,CDR-09,2026-03-27T11:17:10Z,57,126,pass,Juniper Ashgrove
BRW-00355,POT-0044,SHP-04,CDR-05,2026-05-18T05:59:12Z,47,45,pass,Peregrine Zellandine
BRW-00356,POT-0038,SHP-11,CDR-28,2024-06-14 11:02:20,27,22,pass,Peregrine Zellandine
BRW-00357,POT-0057,SHP-09,CDR-04,2025-07-14T07:42:02Z,47,69,PASS,Grizelda Mistlethorn
BRW-00358,POT-0063,SHP-07,CDR-31,2026-01-06 07:14:05,41,69,pass,Grizelda Mistlethorn
BRW-00359,POT-0065,SHP-07,CDR-34,2025-10-01 10:26:59,16,22,pass,Elowen Gorsebush
BRW-00360,POT-0064,SHP-10,CDR-37,2025-08-24T10:21:05Z,25,103,pass,Caspian Brightmantle
BRW-00361,POT-0058,SHP-07,CDR-25,2024-09-24T05:48:33Z,23,117,pass,Elowen Gorsebush
BRW-00362,POT-0094,SHP-01,CDR-16,2025-09-17T10:57:58Z,36,115,PASS,Vesper Brightmantle
BRW-00363,POT-0116,SHP-14,CDR-11,2026-03-09 11:03:14,47,96,Pass,Quilla Copperkettle
BRW-00364,POT-0084,SHP-14,CDR-17,2025-01-28 06:07:16,17,101,Pass,Umbra Barrowmere
BRW-00365,POT-0115,SHP-01,CDR-36,2024-12-03 09:58:48,39,133,pass,Ignatius Ravenscroft
BRW-00366,POT-0093,SHP-01,CDR-12,2024-08-06 05:19:47,36,118,Pass,Grizelda Mistlethorn
BRW-00367,POT-0085,SHP-03,CDR-23,2025-08-11T10:47:31Z,24,145,Pass,Nimbus Thistledown
BRW-00368,POT-0085,SHP-13,CDR-27,2025-08-11 07:47:31,30,124,pass,Thaddeus Owlsworth
BRW-00369,POT-0057,SHP-03,CDR-31,2026-05-28 06:30:40,40,75,pass,Vesper Brightmantle
BRW-00370,POT-0092,SHP-10,CDR-10,2026-02-06T05:44:52Z,30,94,pass,Gideon Stormbottle
BRW-00371,POT-0048,SHP-04,CDR-08,2025-08-18 08:16:07,58,96,pass,Quilla Jackdaw
BRW-00372,POT-0077,SHP-05,CDR-22,2025-10-31T07:51:41Z,60,112,pass,Corvin Netherfield
BRW-00373,POT-0024,SHP-07,CDR-40,2025-05-28T06:48:10Z,52,104,fail,Isolde Frostpetal
BRW-00374,POT-0036,SHP-03,CDR-02,2025-03-14 11:56:03,28,101,pass,Caspian Brightmantle
BRW-00375,POT-0098,SHP-10,CDR-33,2026-03-06T10:54:39Z,22,94,Pass,Dorian Saltmarsh
BRW-00376,POT-0082,SHP-02,CDR-05,2024-11-06T08:51:09Z,15,55,pass,Gideon Gorsebush
BRW-00377,POT-0105,SHP-02,CDR-14,2025-03-06 05:00:10,54,126,pass,Vesper Brightmantle
BRW-00378,POT-0098,SHP-05,CDR-40,2026-02-13T06:39:15Z,25,100,pass,Umbra Barrowmere
BRW-00379,POT-0037,SHP-03,CDR-08,2025-12-12T05:16:15Z,41,91,Pass,Juniper Ashgrove
BRW-00380,POT-0051,SHP-04,CDR-27,2024-12-14T06:02:26Z,57,36,Pass,Thaddeus Ravenscroft
BRW-00381,POT-0063,SHP-09,CDR-23,2024-06-22T11:42:22Z,42,,pass,Belladonna Mistlethorn
BRW-00382,POT-0100,SHP-03,CDR-30,2025-04-19 06:28:10,36,91,pass,Isolde Frostpetal
BRW-00383,POT-0020,SHP-12,CDR-25,2025-09-30 11:33:34,37,141,pass,Belladonna Emberwhisk
BRW-00384,POT-0021,SHP-13,CDR-31,2026-06-13T07:53:01Z,27,91,pass,Isolde Frostpetal
BRW-00385,POT-0012,SHP-11,CDR-32,2026-04-18 05:08:58,24,73,pass,Belladonna Mistlethorn
BRW-00386,POT-0064,SHP-07,CDR-27,2024-08-02 09:33:33,60,123,pass,Isolde Hazelrigg
BRW-00387,POT-0119,SHP-05,CDR-29,2026-04-19 10:20:22,41,90,pass,Thaddeus Owlsworth
BRW-00388,POT-0078,SHP-14,CDR-09,2025-02-11 09:23:38,46,96,Pass,Belladonna Emberwhisk
BRW-00389,POT-0073,SHP-14,CDR-33,2025-09-16 08:05:47,40,75,Pass,Belladonna Emberwhisk
BRW-00390,POT-0022,SHP-11,CDR-20,2024-08-25 07:43:28,13,126,pass,Peregrine Zellandine
BRW-00391,POT-0111,SHP-11,CDR-15,2026-06-15 05:46:27,35,53,pass,Caspian Wandwright
BRW-00392,POT-0084,SHP-12,CDR-30,2024-05-26T09:28:29Z,29,,Pass,Umbra Barrowmere
BRW-00393,POT-0047,SHP-06,CDR-40,2024-06-03T11:18:48Z,42,91,pass,Belladonna Emberwhisk
BRW-00394,POT-0026,SHP-10,CDR-38,2026-02-26T06:56:36Z,25,,pass,Rowan Hazelrigg
BRW-00395,POT-0108,SHP-10,CDR-11,2026-05-05 10:51:54,24,61,pass,Vesper Brightmantle
BRW-00396,POT-0010,SHP-07,CDR-15,2026-02-07 08:21:28,26,140,pass,Morwenna Netherfield
BRW-00397,POT-0101,SHP-13,CDR-03,2024-09-03 10:27:44,37,128,pass,Caspian Wandwright
BRW-00398,POT-0069,SHP-06,CDR-19,2025-05-28T05:30:00Z,21,124,pass,Belladonna Mistlethorn
BRW-00399,POT-0084,SHP-13,CDR-14,2025-12-09T05:13:56Z,40,98,PASS,Quilla Copperkettle
BRW-00400,POT-0045,SHP-03,CDR-27,2024-06-23T10:33:56Z,57,43,pass,Isolde Duskwater
BRW-00401,POT-0084,SHP-01,CDR-06,2026-03-07 06:24:46,17,103,PASS,Morwenna Netherfield
BRW-00402,POT-0027,SHP-06,CDR-37,2025-10-15T08:27:14Z,28,91,pass,Umbra Barrowmere
BRW-00403,POT-0041,SHP-03,CDR-28,2026-04-29 11:52:20,13,114,pass,Vesper Brightmantle
BRW-00404,POT-0049,SHP-09,CDR-38,2025-02-07T11:23:04Z,55,123,Pass,Juniper Ashgrove
BRW-00405,POT-0104,SHP-04,CDR-13,2024-11-08 11:12:07,33,127,pass,Caspian Brightmantle
BRW-00406,POT-0067,SHP-10,CDR-18,2025-06-21T07:11:48Z,32,41,PASS,Gideon Brightmantle
BRW-00407,POT-0034,SHP-06,CDR-17,2026-04-10T07:29:49Z,47,,fail,Peregrine Zellandine
BRW-00408,POT-0098,SHP-01,CDR-20,2025-12-20 09:06:15,14,95,fail,Peregrine Zellandine
BRW-00409,POT-0033,SHP-03,CDR-13,2025-11-29T05:32:13Z,53,67,pass,Gideon Stormbottle
BRW-00410,POT-0002,SHP-01,CDR-20,2024-07-10 07:38:12,51,104,Pass,Juniper Ashgrove
BRW-00411,POT-0111,SHP-01,CDR-03,2026-03-18 09:09:30,53,70,pass,Nimbus Thistledown
BRW-00412,POT-0085,SHP-01,CDR-39,2024-11-26T09:54:36Z,52,117,pass,Isolde Hazelrigg
BRW-00413,POT-0120,SHP-13,CDR-34,2026-02-10 11:13:02,12,93,pass,Gideon Stormbottle
BRW-00414,POT-0016,SHP-10,CDR-02,2026-03-01 11:01:43,24,123,pass,Isolde Duskwater
BRW-00415,POT-0006,SHP-09,CDR-34,2026-02-18 05:41:55,54,133,pass,Isolde Frostpetal
BRW-00416,POT-0107,SHP-07,CDR-04,2025-09-16T09:35:43Z,46,58,fail,Seraphine Mistlethorn
BRW-00417,POT-0032,SHP-01,CDR-24,2025-05-21 05:06:57,27,124,PASS,Thaddeus Owlsworth
BRW-00418,POT-0027,SHP-03,CDR-33,2025-01-17 10:50:09,58,127,pass,Belladonna Mistlethorn
BRW-00419,POT-0105,SHP-02,CDR-25,2025-12-19T07:43:16Z,26,115,Pass,Gideon Gorsebush
BRW-00420,POT-0114,SHP-14,CDR-10,2025-12-21T09:42:59Z,45,90,pass,Fenwick Barrowmere
BRW-00421,POT-0100,SHP-13,CDR-40,2024-09-16T05:30:33Z,23,99,Pass,Quilla Copperkettle
BRW-00422,POT-0009,SHP-01,CDR-19,2025-04-26T11:58:02Z,11,32,pass,Vesper Brightmantle
BRW-00423,POT-0039,SHP-11,CDR-36,2025-07-26T05:08:46Z,58,137,pass,Dorian Saltmarsh
BRW-00424,POT-0013,SHP-14,CDR-23,2025-08-26T09:56:39Z,18,102,pass,Dorian Saltmarsh
BRW-00425,POT-0030,SHP-02,CDR-19,2025-12-29T05:30:41Z,39,65,pass,Thaddeus Owlsworth
BRW-00426,POT-0101,SHP-05,CDR-28,2025-09-24T11:04:54Z,22,157,pass,Elowen Gorsebush
BRW-00427,POT-0068,SHP-06,CDR-12,2024-12-24 07:03:37,56,50,pass,Gideon Gorsebush
BRW-00428,POT-0043,SHP-14,CDR-30,2025-02-17 05:09:14,15,32,PASS,Ignatius Ravenscroft
BRW-00429,POT-0018,SHP-12,CDR-20,2024-12-15T09:55:23Z,16,60,pass,Peregrine Zellandine
BRW-00430,POT-0093,SHP-04,CDR-36,2025-11-19T10:27:28Z,37,116,PASS,Gideon Gorsebush
BRW-00431,POT-0082,SHP-09,CDR-39,2025-06-25T09:38:33Z,31,50,pass,Elowen Gorsebush
BRW-00432,POT-0093,SHP-03,CDR-38,2025-12-01 05:03:56,38,94,pass,Ignatius Ravenscroft
BRW-00433,POT-0094,SHP-12,CDR-34,2024-09-07T11:27:19Z,27,112,pass,Caspian Brightmantle
BRW-00434,POT-0009,SHP-12,CDR-29,2025-01-04 09:58:00,56,65,Pass,Isolde Duskwater
BRW-00435,POT-0020,SHP-05,CDR-24,2026-05-20T11:21:31Z,47,112,pass,Vesper Brightmantle
BRW-00436,POT-0107,SHP-02,CDR-16,2026-06-23T10:25:21Z,16,73,pass,Peregrine Zellandine
BRW-00437,POT-0094,SHP-14,CDR-01,2026-01-22 05:32:57,51,104,pass,Isolde Hazelrigg
BRW-00438,POT-0111,SHP-10,CDR-36,2026-06-17 08:15:39,27,47,pass,Belladonna Mistlethorn
BRW-00439,POT-0075,SHP-11,CDR-31,2025-06-22T09:53:49Z,30,127,pass,Caspian Wandwright
BRW-00440,POT-0106,SHP-11,CDR-10,2026-04-05T07:33:25Z,59,81,fail,Thaddeus Ravenscroft
BRW-00441,POT-0028,SHP-02,CDR-01,2026-04-24 11:18:39,33,59,pass,Isolde Hazelrigg
BRW-00442,POT-0080,SHP-07,CDR-11,2025-06-08T06:30:57Z,11,150,pass,Ignatius Ravenscroft
BRW-00443,POT-0116,SHP-04,CDR-12,2024-08-17 10:50:48,45,103,PASS,Peregrine Zellandine
BRW-00444,POT-0074,SHP-02,CDR-20,2026-04-03T06:05:01Z,42,87,Pass,Fenwick Barrowmere
BRW-00445,POT-0021,SHP-09,CDR-12,2025-12-26T08:53:58Z,12,70,pass,Elowen Gorsebush
BRW-00446,POT-0116,SHP-10,CDR-25,2024-12-11T11:41:50Z,50,102,pass,Quilla Copperkettle
BRW-00447,POT-0053,SHP-02,CDR-39,2025-06-29T10:06:57Z,58,124,Pass,Peregrine Zellandine
BRW-00448,POT-0074,SHP-04,CDR-02,2026-04-20T09:57:01Z,39,102,FAIL,Fenwick Barrowmere
BRW-00449,POT-0114,SHP-04,CDR-22,2025-01-26 06:10:09,48,77,pass,Isolde Duskwater
BRW-00450,POT-0050,SHP-08,CDR-25,2025-07-17T06:30:09Z,26,138,pass,Quilla Jackdaw
BRW-00451,POT-0041,SHP-13,CDR-11,2025-03-26 07:46:04,52,141,PASS,Seraphine Mistlethorn
BRW-00452,POT-0024,SHP-03,CDR-36,2025-08-12T10:02:31Z,14,106,pass,Fenwick Barrowmere
BRW-00453,POT-0034,SHP-01,CDR-04,2024-09-06 11:47:33,51,101,Pass,Umbra Barrowmere
BRW-00454,POT-0004,SHP-14,CDR-05,2024-12-01 08:26:44,54,112,FAIL,Gideon Brightmantle
BRW-00455,POT-0012,SHP-06,CDR-05,2026-06-08T09:27:22Z,42,37,Pass,Caspian Wandwright
BRW-00456,POT-0081,SHP-01,CDR-34,2024-06-13T07:18:50Z,13,110,pass,Isolde Duskwater
BRW-00457,POT-0038,SHP-01,CDR-08,2025-02-02T08:04:45Z,17,44,pass,Quilla Jackdaw
BRW-00458,POT-0031,SHP-03,CDR-06,2025-12-24 06:02:09,26,54,pass,Gideon Hollowbranch
BRW-00459,POT-0012,SHP-09,CDR-24,2025-06-20 07:55:28,16,65,pass,Morwenna Netherfield
BRW-00460,POT-0036,SHP-05,CDR-40,2024-12-24 11:21:03,23,113,pass,Thaddeus Ravenscroft
BRW-00461,POT-0119,SHP-10,CDR-07,2025-09-08T08:32:35Z,42,79,Fail,Morwenna Netherfield
BRW-00462,POT-0100,SHP-06,CDR-17,2026-03-16 11:00:22,49,82,PASS,Corvin Netherfield
BRW-00463,POT-0009,SHP-02,CDR-10,2024-07-06 05:52:47,15,73,pass,Peregrine Zellandine
BRW-00464,POT-0013,SHP-10,CDR-38,2025-09-20T05:58:47Z,24,66,pass,Ignatius Ravenscroft
BRW-00465,POT-0092,SHP-03,CDR-13,2024-11-15T06:45:01Z,34,85,pass,Gideon Stormbottle
BRW-00466,POT-0086,SHP-07,CDR-37,2026-04-06 05:56:51,57,64,pass,Vesper Brightmantle
BRW-00467,POT-0036,SHP-08,CDR-25,2025-09-19T08:28:51Z,48,85,pass,Corvin Netherfield
BRW-00468,POT-0094,SHP-13,CDR-23,2026-04-02 09:42:55,13,107,pass,Caspian Brightmantle
BRW-00469,POT-0066,SHP-07,CDR-37,2026-01-20 09:59:44,39,121,pass,Seraphine Mistlethorn
BRW-00470,POT-0067,SHP-15,CDR-12,2025-05-13T10:07:05Z,28,25,pass,Peregrine Zellandine
BRW-00471,POT-0025,SHP-15,CDR-20,2024-08-27 09:39:55,28,60,PASS,Corvin Netherfield
BRW-00472,POT-0061,SHP-01,CDR-08,2024-12-23T09:05:51Z,27,103,pass,Belladonna Mistlethorn
BRW-00473,POT-0062,SHP-04,CDR-12,2025-08-31T06:05:38Z,10,160,pass,Caspian Brightmantle
BRW-00474,POT-0061,SHP-04,CDR-37,2024-05-20T08:56:28Z,30,89,pass,Quilla Jackdaw
BRW-00475,POT-0055,SHP-13,CDR-17,2025-09-28T05:38:46Z,51,118,pass,Rowan Hazelrigg
BRW-00476,POT-0091,SHP-01,CDR-07,2025-12-22 06:20:28,13,27,PASS,Elowen Gorsebush
BRW-00477,POT-0056,SHP-10,CDR-20,2026-06-20T11:17:45Z,38,67,Pass,Gideon Hollowbranch
BRW-00478,POT-0053,SHP-07,CDR-38,2024-05-17T07:10:06Z,30,100,pass,Caspian Wandwright
BRW-00479,POT-0047,SHP-03,CDR-06,2024-12-29T07:34:42Z,14,107,Pass,Isolde Frostpetal
